YYYY,MM,DD,HH,AH_hour,H_hour,T1_hour,T2_hour,T3_hour,T4_hour,T5_hour,quality
2015,3,1,18,7.6299999999999999,173.744,246.017,367.86700000000002,419.21699999999998,364.64999999999998,265.19999999999999,478
2015,3,1,19,8.5299999999999994,173.73599999999999,236.34999999999999,341.5,435.36700000000002,378.983,269.39999999999998,473
2015,3,1,20,7.2199999999999998,173.53899999999999,225.917,331.16699999999997,454.11700000000002,382.43299999999999,268.58300000000003,463
2015,3,1,21,8.4000000000000004,174.035,213.43299999999999,373.88299999999998,464.44999999999999,373.39999999999998,267.30000000000001,450
2015,3,1,22,6.2300000000000004,173.57599999999999,204.78299999999999,363.233,470.53300000000002,358.64999999999998,260.11700000000002,433
2015,3,1,23,7.5700000000000003,177.48099999999999,201.81700000000001,381.767,477.89999999999998,341.19999999999999,249.44999999999999,414
2015,3,2,0,8.0600000000000005,177.733,202,401,494.68299999999999,327.233,237.71700000000001,396
2015,3,2,1,8.1899999999999995,178.315,202.833,403.5,512.14999999999998,315.55000000000001,225.15000000000001,376
2015,3,2,2,7.5800000000000001,177.90600000000001,203,397.71699999999998,520.60000000000002,338.66699999999997,223.44999999999999,363
2015,3,2,3,5.8899999999999997,178.005,205.88300000000001,394.517,519.56700000000001,357.983,227.69999999999999,367
2015,3,2,4,6.1699999999999999,180.161,212.75,390.19999999999999,515.53300000000002,312.44999999999999,228.517,376
2015,3,2,5,8.3000000000000007,193.57599999999999,228.267,408.06700000000001,539.70000000000005,288.71699999999998,231.43299999999999,378
2015,3,2,6,8.5899999999999999,198.239,243.19999999999999,446.28300000000002,555.54999999999995,305.233,231.017,375
2015,3,2,7,6.5899999999999999,197.83699999999999,259.33300000000003,439.61700000000002,545.79999999999995,306.68299999999999,235.11699999999999,392
2015,3,2,8,7.2300000000000004,164.25299999999999,265.69999999999999,384.55000000000001,530.35000000000002,312.68299999999999,239.15000000000001,403
2015,3,2,9,9.0299999999999994,150.61500000000001,263.41699999999997,385.91699999999997,524.79999999999995,313.517,241.84999999999999,415
2015,3,2,10,8.7899999999999991,151.06100000000001,261.233,381.483,527.83299999999997,312.36700000000002,240.88300000000001,375
2015,3,2,11,8.1600000000000001,157.738,262.43299999999999,356.08300000000003,531.29999999999995,309.31700000000001,227.31700000000001,363
2015,3,2,12,7.4400000000000004,165.80199999999999,264.11700000000002,343.58300000000003,529.29999999999995,272.16699999999997,210.36699999999999,352
2015,3,2,13,7.8700000000000001,165.74600000000001,262.81700000000001,331.483,522.83299999999997,327.41699999999997,200.90000000000001,355
2015,3,2,14,6.5199999999999996,165.846,269.31700000000001,340.43299999999999,505.75,306.78300000000002,210.93299999999999,360
2015,3,2,15,7.2400000000000002,165.971,268.36700000000002,356.41699999999997,509.19999999999999,316.25,227.55000000000001,390
2015,3,2,16,7.0700000000000003,165.92500000000001,257.78300000000002,376.94999999999999,488.31700000000001,317.36700000000002,238.90000000000001,415
2015,3,2,17,8.8800000000000008,166.14699999999999,263.517,376.18299999999999,457.96699999999998,339.08300000000003,245.06700000000001,432
2015,3,2,18,9.4299999999999997,165.78299999999999,258.10000000000002,376.30000000000001,447.63299999999998,345.21699999999998,243.56700000000001,442
2015,3,2,19,8.1799999999999997,166.06,247.81700000000001,372.13299999999998,441.43299999999999,369.78300000000002,246.53299999999999,452
2015,3,2,20,9.8699999999999992,165.65000000000001,232.75,347.93299999999999,446.41699999999997,389.267,241.5,458
2015,3,2,21,7.1500000000000004,165.94999999999999,228.767,325.93299999999999,455.89999999999998,394.46699999999998,238.75,452
2015,3,2,22,7.4000000000000004,165.92599999999999,238.81700000000001,317.14999999999998,413.28300000000002,396.233,236.083,451
2015,3,2,23,7.2400000000000002,165.524,237.68299999999999,311.13299999999998,425.66699999999997,394.03300000000002,238.43299999999999,450
2015,3,3,0,5.8499999999999996,165.99000000000001,226.34999999999999,302.78300000000002,431.66699999999997,394.19999999999999,243.31700000000001,452
2015,3,3,1,7.9699999999999998,178.91,217.517,308.80000000000001,446.89999999999998,394.30000000000001,255.30000000000001,446
2015,3,3,2,7.7000000000000002,185.41900000000001,213.34999999999999,312.46699999999998,463.13299999999998,388.60000000000002,265.017,436
2015,3,3,3,8.6199999999999992,180.18000000000001,206.13300000000001,316.16699999999997,483.03300000000002,382.53300000000002,268.60000000000002,435
2015,3,3,4,9.5999999999999996,180.733,210.767,325.16699999999997,495.11700000000002,381.983,266.16699999999997,424
2015,3,3,5,7.0599999999999996,180.46199999999999,221.40000000000001,319.88299999999998,498.43299999999999,386.21699999999998,266.96699999999998,409
2015,3,3,6,8.4199999999999999,175.798,227.38300000000001,319.517,485.60000000000002,381.36700000000002,270.89999999999998,411
2015,3,3,7,7.8499999999999996,171.93600000000001,229.44999999999999,318.19999999999999,472.5,356.06700000000001,270.60000000000002,421
2015,3,3,8,7.5700000000000003,171.59200000000001,220.167,316.88299999999998,458.63299999999998,337.89999999999998,265.44999999999999,430
2015,3,3,9,7.0700000000000003,172.14400000000001,219,322.06700000000001,441.75,336,256.03300000000002,437
2015,3,3,10,6.5099999999999998,171.91200000000001,221.03299999999999,330.41699999999997,418.88299999999998,333.41699999999997,242.80000000000001,442
2015,3,3,11,6.5700000000000003,171.65899999999999,224.40000000000001,343.66699999999997,398.733,323.39999999999998,232.81700000000001,451
2015,3,3,12,5.6100000000000003,172.06200000000001,222.767,356.017,365.39999999999998,317.46699999999998,231.36699999999999,460
2015,3,3,13,8.2599999999999998,180.00200000000001,214.88300000000001,369.71699999999998,328.91699999999997,319.58300000000003,228.69999999999999,459
2015,3,3,14,9.3599999999999994,190.59200000000001,218.333,390.63299999999998,350.483,313.55000000000001,230.583,452
2015,3,3,15,6.9000000000000004,190.99299999999999,223.31700000000001,412.483,426.13299999999998,319,226.88300000000001,456
2015,3,3,16,8.9000000000000004,165.50200000000001,229.40000000000001,413.767,441.16699999999997,328.18299999999999,225.083,450
2015,3,3,17,5.9400000000000004,160.10499999999999,239.96700000000001,404.267,448.93299999999999,336.16699999999997,227.767,445
2015,3,3,18,6.29,160.36600000000001,251.71700000000001,377.06700000000001,460.53300000000002,349.94999999999999,224.59999999999999,435
2015,3,3,19,7,159.12,260.64999999999998,370.78300000000002,481.68299999999999,365.39999999999998,218.517,427
2015,3,3,20,6.9800000000000004,159.10300000000001,263.63299999999998,361.93299999999999,482.983,373.94999999999999,208.05000000000001,411
2015,3,3,21,7.6699999999999999,158.83199999999999,249.40000000000001,365.64999999999998,494.983,368.61700000000002,204.11699999999999,393
2015,3,3,22,6.6699999999999999,159.01900000000001,245.5,365.19999999999999,562.89999999999998,357.81700000000001,205.06700000000001,370
2015,3,3,23,6.6900000000000004,159.00299999999999,236.43299999999999,360.11700000000002,542.56700000000001,350.767,204.417,350
2015,3,4,0,6.9299999999999997,159.005,223.25,360.16699999999997,503.61700000000002,353.017,203.11699999999999,364
2015,3,4,1,4.3600000000000003,159.072,223.25,358.61700000000002,483.36700000000002,358.58300000000003,207.53299999999999,373
2015,3,4,2,6.5099999999999998,159.292,238.63300000000001,355.63299999999998,475.19999999999999,371.94999999999999,205.21700000000001,389
2015,3,4,3,9.2300000000000004,159.19900000000001,254.88300000000001,329.61700000000002,481.56700000000001,388.80000000000001,208.18299999999999,396
2015,3,4,4,6.7000000000000002,158.553,263.267,296.19999999999999,500,393.86700000000002,215.583,381
2015,3,4,5,6.5899999999999999,158.923,282.53300000000002,326.89999999999998,523.81700000000001,370.41699999999997,215.59999999999999,378
2015,3,4,6,9.9199999999999999,158.953,287.55000000000001,423.767,530.03300000000002,365.5,216.30000000000001,369
2015,3,4,7,8.3699999999999992,158.745,284.267,477.18299999999999,511.28300000000002,352.46699999999998,216.25,353
2015,3,4,8,6.6500000000000004,158.613,267.75,508.55000000000001,491.81700000000001,320.58300000000003,216.06700000000001,366
2015,3,4,9,7.79,158.892,253.267,501.983,498.55000000000001,364.80000000000001,220.13300000000001,382
2015,3,4,10,7.75,160.63,238.25,457.08300000000003,514.93299999999999,379.35000000000002,237.56700000000001,392
2015,3,4,11,7.1500000000000004,167.50899999999999,216.61699999999999,399.517,508.60000000000002,353.71699999999998,248.09999999999999,387
2015,3,4,12,7.3499999999999996,167.93799999999999,209.5,344.71699999999998,491.86700000000002,348.31700000000001,259.11700000000002,393
2015,3,4,13,6.9800000000000004,192.47399999999999,213.21700000000001,324.36700000000002,476.64999999999998,344.75,265.94999999999999,403
2015,3,4,14,8.3200000000000003,194.203,219.93299999999999,327.36700000000002,474.733,319.14999999999998,264.38299999999998,431
2015,3,4,15,8.7300000000000004,157.892,224.68299999999999,326.69999999999999,449.517,309.58300000000003,262,441
2015,3,4,16,7.9100000000000001,157.96000000000001,221.71700000000001,338.33300000000003,445.19999999999999,307.93299999999999,260.55000000000001,435
2015,3,4,17,8.2100000000000009,171.76300000000001,221.083,352.68299999999999,478.233,304.80000000000001,256.14999999999998,422
2015,3,4,18,7.2699999999999996,177.827,222.083,363.56700000000001,505.58300000000003,302.93299999999999,250.15000000000001,411
2015,3,4,19,8.2699999999999996,178.268,220.19999999999999,365.89999999999998,513.03300000000002,308.35000000000002,250.233,413
2015,3,4,20,9.3399999999999999,178.47200000000001,211.56700000000001,366.61700000000002,497.5,315.91699999999997,259.33300000000003,403
2015,3,4,21,6.2699999999999996,177.74700000000001,206.333,365.21699999999998,487.41699999999997,332.19999999999999,263.11700000000002,408
2015,3,4,22,7.04,178.43100000000001,202.55000000000001,361.28300000000002,489.267,342.81700000000001,245.93299999999999,413
2015,3,4,23,8.1500000000000004,177.869,199.34999999999999,344.5,475.233,358.43299999999999,236.78299999999999,416
2015,3,5,0,6.0599999999999996,185.12,194.93299999999999,366.78300000000002,457.28300000000002,377.39999999999998,238.333,414
2015,3,5,1,5.7999999999999998,190.88300000000001,215.21700000000001,363.08300000000003,427.41699999999997,392.767,239.53299999999999,417
2015,3,5,2,6.8700000000000001,190.74600000000001,216.083,355.39999999999998,440.78300000000002,401.56700000000001,240.18299999999999,423
2015,3,5,3,6.9199999999999999,190.81800000000001,203.40000000000001,431.767,510.89999999999998,403.017,240.05000000000001,421
2015,3,5,4,9.1199999999999992,176.47399999999999,202.11699999999999,455.39999999999998,524.83299999999997,394.89999999999998,244.94999999999999,417
2015,3,5,5,8.1999999999999993,162.791,210.61699999999999,414.31700000000001,482.10000000000002,380.233,241.983,415
2015,3,5,6,6.2000000000000002,163.14500000000001,225.61699999999999,376.5,479.767,372.30000000000001,238.11699999999999,398
2015,3,5,7,8.25,162.85599999999999,241.917,359.53300000000002,493.16699999999997,356.017,236.43299999999999,408
2015,3,5,8,8.4900000000000002,171.05099999999999,257.85000000000002,355.66699999999997,507.39999999999998,336.75,241.18299999999999,409
2015,3,5,9,8.4100000000000001,176.137,266.88299999999998,351.44999999999999,526.10000000000002,330.31700000000001,244.15000000000001,400
2015,3,5,10,7.2999999999999998,175.958,280.14999999999998,357.43299999999999,518.33299999999997,338.03300000000002,240.25,403
2015,3,5,11,6.8499999999999996,176.09399999999999,268.63299999999998,363.733,531.16700000000003,347.68299999999999,244.80000000000001,398
2015,3,5,12,7.4800000000000004,176.09299999999999,267.08300000000003,360.66699999999997,561.39999999999998,345.94999999999999,241.19999999999999,381
2015,3,5,13,8.1899999999999995,175.95099999999999,278.16699999999997,352.31700000000001,567.48299999999995,344.44999999999999,236.31700000000001,354
2015,3,5,14,8.3399999999999999,175.755,261.517,354.56700000000001,580.21699999999998,348.41699999999997,236.61699999999999,333
2015,3,5,15,7.9400000000000004,172.517,259.43299999999999,353.017,584.81700000000001,347.63299999999998,238.083,331
2015,3,5,16,6.4699999999999998,154.02000000000001,255.78299999999999,343.39999999999998,579.21699999999998,360.28300000000002,235.267,332
2015,3,5,17,7.0099999999999998,160.00299999999999,245.43299999999999,344.14999999999998,568.76700000000005,368.93299999999999,239.34999999999999,305
2015,3,5,18,8.5700000000000003,163.92699999999999,237.017,345.93299999999999,570.28300000000002,373.767,238.43299999999999,301
2015,3,5,19,7.6799999999999997,163.98599999999999,234.167,344.38299999999998,564.01700000000005,382.36700000000002,240.31700000000001,307
2015,3,5,20,7.8499999999999996,164.309,245.44999999999999,350.06700000000001,546.79999999999995,387.88299999999998,243.333,303
2015,3,5,21,7.6299999999999999,164.30099999999999,254.53299999999999,351,572.96699999999998,377.93299999999999,252.15000000000001,305
2015,3,5,22,7.2400000000000002,163.85499999999999,252.94999999999999,362.08300000000003,572.71699999999998,377.28300000000002,265.78300000000002,316
2015,3,5,23,6.7999999999999998,164.43299999999999,254,365.03300000000002,563.68299999999999,363.81700000000001,256.267,330
2015,3,6,0,5.7000000000000002,162.77799999999999,260.08300000000003,345.08300000000003,566.38300000000004,362.19999999999999,231.36699999999999,321
2015,3,6,1,6.8600000000000003,158.08000000000001,262.10000000000002,315.46699999999998,570.89999999999998,373.78300000000002,237.19999999999999,307
2015,3,6,2,6.71,163.577,260.41699999999997,304.233,573.88300000000004,374.43299999999999,234.59999999999999,292
2015,3,6,3,7.1699999999999999,180.108,258.43299999999999,325.94999999999999,568.28300000000002,362.5,244.15000000000001,295
2015,3,6,4,8.2599999999999998,180.21199999999999,246.267,344.16699999999997,550.43299999999999,321.68299999999999,244.05000000000001,344
2015,3,6,5,6.3300000000000001,180.25700000000001,234.983,360.78300000000002,527.68299999999999,317.41699999999997,247.56700000000001,364
2015,3,6,6,8.3000000000000007,179.82300000000001,230.86699999999999,381.03300000000002,516.78300000000002,353.11700000000002,245.69999999999999,384
2015,3,6,7,8.0500000000000007,179.989,228.88300000000001,398.35000000000002,512.29999999999995,360.68299999999999,247.69999999999999,392
2015,3,6,8,7,180.887,227.267,367.80000000000001,509.96699999999998,347,259.31700000000001,396
2015,3,6,9,7.4800000000000004,158.20099999999999,227,357.78300000000002,516.88300000000004,355.767,274.017,403
2015,3,6,10,7.46,152.69399999999999,226.267,437.983,513,368.86700000000002,284.58300000000003,410
2015,3,6,11,6.9900000000000002,152.81899999999999,224.983,483.017,506.21699999999998,361.36700000000002,295.71699999999998,397
2015,3,6,12,9.3300000000000001,152.898,226.81700000000001,471.56700000000001,502.733,361.14999999999998,298.93299999999999,400
2015,3,6,13,10.27,152.589,230.733,431.41699999999997,514.31700000000001,357.30000000000001,297.30000000000001,397
2015,3,6,14,7.6399999999999997,153.172,243.43299999999999,405.69999999999999,531.61699999999996,355.267,294.46699999999998,395
2015,3,6,15,5.6900000000000004,152.46199999999999,255.86699999999999,392.80000000000001,548.25,352.28300000000002,291.93299999999999,395
2015,3,6,16,7.0800000000000001,153.02099999999999,271.66699999999997,394.21699999999998,559.21699999999998,349.44999999999999,287.08300000000003,391
2015,3,6,17,8.4199999999999999,153.00200000000001,280.68299999999999,389.33300000000003,569.78300000000002,348.03300000000002,286.767,369
2015,3,6,18,6.3700000000000001,152.60400000000001,275.19999999999999,404.60000000000002,588.48299999999995,349.69999999999999,278.38299999999998,352
2015,3,6,19,6.0999999999999996,153.036,279.38299999999998,385.483,590.98299999999995,352.06700000000001,265.33300000000003,349
2015,3,6,20,7,156.87,278.33300000000003,387.61700000000002,592.91700000000003,354.14999999999998,259.33300000000003,336
2015,3,6,21,7.2999999999999998,157.21100000000001,277.5,384.86700000000002,589.38300000000004,355,259.31700000000001,337
2015,3,6,22,7.7999999999999998,157.029,274.93299999999999,369.11700000000002,589.73299999999995,353.66699999999997,271.267,336
2015,3,6,23,7.21,157.191,265.017,359.85000000000002,601.56700000000001,352.21699999999998,281.30000000000001,328
2015,3,7,0,6.2800000000000002,157.577,247.30000000000001,363.56700000000001,584.81700000000001,351.06700000000001,288.983,321
2015,3,7,1,7.9100000000000001,156.898,241.31700000000001,373.08300000000003,587.26700000000005,348.81700000000001,286.733,317
2015,3,7,2,8.0500000000000007,156.93100000000001,246,387.31700000000001,592.33299999999997,349.68299999999999,289.517,312
2015,3,7,3,7.4500000000000002,156.87200000000001,245.583,395.06700000000001,582.73299999999995,346.233,294.60000000000002,318
2015,3,7,4,8.0299999999999994,187.46299999999999,242.583,388.733,573.70000000000005,342.75,274.267,312
2015,3,7,5,9,196.72300000000001,246.09999999999999,373.60000000000002,568.66700000000003,320.55000000000001,256.36700000000002,325
2015,3,7,6,7.8799999999999999,197.40899999999999,226.21700000000001,374.5,553.26700000000005,309.91699999999997,245.59999999999999,369
2015,3,7,7,8.4299999999999997,197.08600000000001,247.15000000000001,362.56700000000001,555.88300000000004,317.06700000000001,244.43299999999999,368
2015,3,7,8,9.0500000000000007,197.06,236.46700000000001,361.14999999999998,568.86699999999996,328.08300000000003,245.333,366
2015,3,7,9,7.4800000000000004,198.07900000000001,252.06700000000001,365.88299999999998,567.78300000000002,341.33300000000003,245.417,365
2015,3,7,10,9.1899999999999995,182.12200000000001,264.08300000000003,364.33300000000003,571.26700000000005,355.80000000000001,242.167,371
2015,3,7,11,5.8600000000000003,179.95599999999999,272.86700000000002,358.44999999999999,575.91700000000003,351.89999999999998,242.88300000000001,374
2015,3,7,12,4.0599999999999996,179.63800000000001,272.44999999999999,359.13299999999998,569.18299999999999,349.13299999999998,244.833,359
2015,3,7,13,6.2199999999999998,180.34899999999999,264.68299999999999,368.767,558,329.767,247.28299999999999,366
2015,3,7,14,8.0099999999999998,179.83799999999999,263.68299999999999,368.267,537.16700000000003,338.93299999999999,250.61699999999999,368
2015,3,7,15,8.1500000000000004,179.78299999999999,263.66699999999997,377.017,516.60000000000002,355.91699999999997,271.05000000000001,388
2015,3,7,16,6.9500000000000002,180.441,262.43299999999999,372.80000000000001,504.75,369.60000000000002,284.267,409
2015,3,7,17,7.7300000000000004,179.459,253.18299999999999,373.86700000000002,501.36700000000002,373.83300000000003,282.53300000000002,425
2015,3,7,18,5.9000000000000004,179.03700000000001,235.483,374.983,492.36700000000002,381.10000000000002,269.69999999999999,437
2015,3,7,19,7.6900000000000004,179.32300000000001,226.81700000000001,375.88299999999998,502.11700000000002,382.78300000000002,281.55000000000001,443
2015,3,7,20,6.1200000000000001,157.88200000000001,217.19999999999999,374.96699999999998,515.64999999999998,358.35000000000002,283.233,422
2015,3,7,21,7.9299999999999997,154.05099999999999,211.71700000000001,375.11700000000002,526.68299999999999,356.36700000000002,281.68299999999999,407
2015,3,7,22,7.75,154,210.233,378.85000000000002,551.85000000000002,354.81700000000001,273.267,369
2015,3,7,23,5.8200000000000003,153.786,212.333,385.81700000000001,490.71699999999998,357.46699999999998,258.71699999999998,349
2015,3,8,0,6.6900000000000004,153.642,213.63300000000001,390.517,523.93299999999999,365.46699999999998,243.983,330
2015,3,8,1,7.0199999999999996,153.84399999999999,215.94999999999999,388.08300000000003,558.68299999999999,363.86700000000002,235.84999999999999,320
2015,3,8,2,8.0099999999999998,154.571,221.733,390.767,564.35000000000002,350.39999999999998,251.417,325
2015,3,8,3,7.71,169.005,230.333,382.44999999999999,557.73299999999995,334.14999999999998,300.08300000000003,333
2015,3,8,4,7.9400000000000004,168.959,230.94999999999999,381.60000000000002,555.70000000000005,317.017,382.11700000000002,356
2015,3,8,5,6.1699999999999999,168.935,233.267,367.94999999999999,560.83299999999997,305.11700000000002,338.69999999999999,363
2015,3,8,6,7.6600000000000001,168.744,228.167,351.81700000000001,557.64999999999998,319.733,241.05000000000001,365
2015,3,8,7,8.3300000000000001,168.92500000000001,225.233,346.68299999999999,567.75,312.21699999999998,282.06700000000001,363
2015,3,8,8,7.04,168.904,217.5,349.30000000000001,577.81700000000001,306.11700000000002,278.983,358
2015,3,8,9,6.9400000000000004,169.10599999999999,226.80000000000001,351.10000000000002,582.66700000000003,305.05000000000001,280.75,359
2015,3,8,10,6.4900000000000002,178.745,241.13300000000001,344.86700000000002,580.08299999999997,305.017,283.66699999999997,359
2015,3,8,11,7.1900000000000004,167.911,264.03300000000002,345.81700000000001,574.66700000000003,306.30000000000001,282.28300000000002,369
2015,3,8,12,7.6699999999999999,168.12899999999999,288.017,343.53300000000002,563.89999999999998,311.233,284.267,370
2015,3,8,13,7.2199999999999998,167.65000000000001,313.983,344.43299999999999,558.18299999999999,314.03300000000002,283.30000000000001,374
2015,3,8,14,7.04,168.29599999999999,323.60000000000002,332.44999999999999,539.61699999999996,315.88299999999998,282.36700000000002,380
2015,3,8,15,8.4199999999999999,168.43199999999999,299.36700000000002,342.55000000000001,516.73299999999995,333.58300000000003,281.41699999999997,396
2015,3,8,16,8.5299999999999994,168.227,259.66699999999997,347.733,500.38299999999998,342.85000000000002,287.64999999999998,409
2015,3,8,17,7.6299999999999999,168.208,236.517,343.10000000000002,497.08300000000003,331.46699999999998,295.85000000000002,420
2015,3,8,18,8.0800000000000001,168.34399999999999,241.84999999999999,346,506.66699999999997,317.63299999999998,294.30000000000001,425
2015,3,8,19,6.3099999999999996,167.91900000000001,248.167,346.44999999999999,508.55000000000001,257.55000000000001,282.80000000000001,427
2015,3,8,20,9.4000000000000004,168.08199999999999,249.43299999999999,345.5,499.61700000000002,299.89999999999998,284.46699999999998,430
2015,3,8,21,8.75,164.703,247.90000000000001,348.53300000000002,493.733,313.05000000000001,285.733,426
2015,3,8,22,8.4100000000000001,170.042,251.06700000000001,343.63299999999998,498.61700000000002,312.71699999999998,279.71699999999998,427
2015,3,8,23,7.8899999999999997,174.76400000000001,257.46699999999998,345.53300000000002,511.11700000000002,309.88299999999998,264.55000000000001,414
2015,3,9,0,8.4900000000000002,173.93899999999999,263.33300000000003,324.81700000000001,515.23299999999995,312.46699999999998,267.017,418
2015,3,9,1,7.2000000000000002,173.67699999999999,268.18299999999999,318.14999999999998,499.71699999999998,311.58300000000003,265.31700000000001,410
2015,3,9,2,5.9699999999999998,185.36199999999999,268.733,320.96699999999998,481.71699999999998,308.68299999999999,236.40000000000001,413
2015,3,9,3,9.0899999999999999,187.63800000000001,261.41699999999997,319.5,496.05000000000001,310.43299999999999,212.03299999999999,407
2015,3,9,4,9,187.78200000000001,245.483,312.88299999999998,486.05000000000001,316.33300000000003,217.38300000000001,408
2015,3,9,5,6.54,176.715,230.59999999999999,330.33300000000003,487.03300000000002,327.68299999999999,229.03299999999999,411
2015,3,9,6,7.5199999999999996,167.16800000000001,224.53299999999999,349.96699999999998,464.41699999999997,344.733,221.31700000000001,422
2015,3,9,7,7.6500000000000004,161.29900000000001,224.917,335.86700000000002,444.88299999999998,359.28300000000002,205.917,424
2015,3,9,8,8.0700000000000003,165.03999999999999,224.083,380.89999999999998,439.36700000000002,375.46699999999998,214.25,428
2015,3,9,9,7.8499999999999996,165.06399999999999,221.13300000000001,299.78300000000002,446.60000000000002,392.33300000000003,213.15000000000001,428
2015,3,9,10,11.31,164.816,217.93299999999999,268.017,465.017,405.5,212.63300000000001,412
2015,3,9,11,9.4600000000000009,164.876,216.983,292.60000000000002,483.94999999999999,391.64999999999998,213.65000000000001,394
2015,3,9,12,7,172.25999999999999,216.28299999999999,314.43299999999999,490.58300000000003,404.41699999999997,221.53299999999999,378
2015,3,9,13,6.8200000000000003,169.018,204.40000000000001,304.81700000000001,485.017,406.08300000000003,227.94999999999999,377
2015,3,9,14,7.0300000000000002,159.785,203.90000000000001,336.94999999999999,474.83300000000003,402.63299999999998,230.233,395
2015,3,9,15,6.6200000000000001,174.91,215.417,338.55000000000001,465.18299999999999,397.56700000000001,236.40000000000001,398
2015,3,9,16,7.5,192.28,213.90000000000001,330.63299999999998,453.93299999999999,382.93299999999999,246.38300000000001,411
2015,3,9,17,9.2699999999999996,192.155,219.09999999999999,335.14999999999998,441.71699999999998,373.83300000000003,256.39999999999998,448
2015,3,9,18,8.5700000000000003,191.708,216.28299999999999,356,434.19999999999999,356.68299999999999,268.30000000000001,452
2015,3,9,19,5.5800000000000001,184.50700000000001,216.69999999999999,372.46699999999998,423.06700000000001,354.85000000000002,276.017,452
2015,3,9,20,5.75,168.041,216.75,378.46699999999998,411.68299999999999,377.75,273.14999999999998,454
2015,3,9,21,8.5899999999999999,163.21199999999999,215.917,368.017,417.05000000000001,392.25,268.08300000000003,458
2015,3,9,22,6.9900000000000002,163.04900000000001,213.80000000000001,361.03300000000002,428.63299999999998,397.61700000000002,251.233,450
2015,3,9,23,9.5600000000000005,163.07900000000001,212.233,359.233,443.017,399.16699999999997,248.88300000000001,449
2015,3,10,0,7.5599999999999996,163.16999999999999,212.25,357.21699999999998,441.81700000000001,402.38299999999998,250.38300000000001,438
2015,3,10,1,7.8600000000000003,163.209,214.44999999999999,360.25,455.43299999999999,398.86700000000002,246.81700000000001,428
2015,3,10,2,6.7199999999999998,162.857,215.13300000000001,357.81700000000001,456.83300000000003,390.983,250.61699999999999,429
2015,3,10,3,7.9900000000000002,163.36500000000001,214.80000000000001,359.63299999999998,465.13299999999998,371.14999999999998,250.09999999999999,430
2015,3,10,4,7.2199999999999998,169.03899999999999,213.71700000000001,372.733,488.31700000000001,358.61700000000002,250.65000000000001,426
2015,3,10,5,6.5499999999999998,172.149,214.333,381.88299999999998,491.88299999999998,350.61700000000002,249.68299999999999,417
2015,3,10,6,9.0099999999999998,171.827,217.78299999999999,379.60000000000002,498.13299999999998,345,251.19999999999999,412
2015,3,10,7,6,172.31,228.667,365.33300000000003,518.26700000000005,336.36700000000002,250.40000000000001,396
2015,3,10,8,6.0300000000000002,172.98599999999999,244.94999999999999,349.53300000000002,525.33299999999997,329.39999999999998,240.483,390
2015,3,10,9,6.4000000000000004,172.86000000000001,253.46700000000001,338.91699999999997,525.04999999999995,327.017,242.40000000000001,381
2015,3,10,10,5.7400000000000002,180.75899999999999,252.09999999999999,347.28300000000002,519.13300000000004,324.86700000000002,254.65000000000001,377
2015,3,10,11,6.8700000000000001,192.19200000000001,243.46700000000001,355.71699999999998,505.733,326.66699999999997,254.15000000000001,393
2015,3,10,12,7.3200000000000003,192.13900000000001,246.517,353.18299999999999,493.60000000000002,352.93299999999999,258.13299999999998,420
2015,3,10,13,6.79,191.91399999999999,251.46700000000001,346.89999999999998,486.21699999999998,369.25,267.75,441
2015,3,10,14,6.96,191.869,252,337.96699999999998,474.08300000000003,370.36700000000002,250.93299999999999,441
2015,3,10,15,6.7199999999999998,191.702,252.71700000000001,331.06700000000001,458.11700000000002,356.75,267.05000000000001,442
2015,3,10,16,7.5,191.846,246.40000000000001,334.44999999999999,444,333.30000000000001,264.31700000000001,451
2015,3,10,17,8.7100000000000009,192.11199999999999,262.60000000000002,331.80000000000001,430.06700000000001,337.89999999999998,256.61700000000002,458
2015,3,10,18,8.1699999999999999,192.04599999999999,263.60000000000002,322.46699999999998,424.44999999999999,367.14999999999998,257.75,470
2015,3,10,19,6.04,191.92699999999999,263.53300000000002,320.06700000000001,435.06700000000001,342.25,258.33300000000003,475
2015,3,10,20,5.1500000000000004,191.816,268.10000000000002,323.05000000000001,441.63299999999998,341.86700000000002,242.90000000000001,474
2015,3,10,21,7.6500000000000004,192.14400000000001,268.13299999999998,330.86700000000002,447.66699999999997,343.03300000000002,252.78299999999999,468
2015,3,10,22,6.79,191.41499999999999,269.983,337.64999999999998,449.08300000000003,339.56700000000001,272.91699999999997,469
2015,3,10,23,9.0800000000000001,185.65700000000001,265.81700000000001,336.267,445.05000000000001,341.96699999999998,275.46699999999998,469
2015,3,11,0,9.3599999999999994,179.83500000000001,260.017,347.19999999999999,443.66699999999997,338.61700000000002,271.36700000000002,468
2015,3,11,1,8.8100000000000005,179.84200000000001,258.55000000000001,363.85000000000002,462.983,330.61700000000002,281.14999999999998,465
2015,3,11,2,7.8300000000000001,179.749,248.15000000000001,369.88299999999998,488.93299999999999,337.83300000000003,289.91699999999997,457
2015,3,11,3,9.3000000000000007,180.36799999999999,235.68299999999999,372.33300000000003,490.89999999999998,341,286.61700000000002,447
2015,3,11,4,5.3099999999999996,180.517,222.88300000000001,376.767,496.517,340.94999999999999,276.16699999999997,430
2015,3,11,5,6.1100000000000003,179.61600000000001,213.61699999999999,381.35000000000002,519.75,346.983,273.05000000000001,419
